cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,label,year,month,weekday,hour,comment_len
王乐_3429,2018/8/9 9:13,sml-str40,小王 的 广州 之行 南信 牛奶 甜品 专家 这家 店 在 做 攻略 的 时候 就 被 很多 人 提到 身边 的 朋友 之前 来 广州 也 都 有 过来 尝试 所以 我 早早 的 把 这家 店 加入 了 列表 中 傍晚 在 上下 九 步行街 这 一带 逛 正巧 发现 了 南信 的 店铺 大概 是 六点 多到 店 的 生意 真的 很 好 基本上 可以 说 是 座无虚席 一楼 是 要求 现金支付 的 二楼 可以 用 电子 支付 因为 自己 不是 太饿 所以 就 只 选择 了 红豆 双皮奶 拿 好 票据 就 可以 找个 位子 等 东西 送过来 啦 好像 是因为 去 的 时候 人多 所以 只有 热 的 了 而且 还是 用 塑料 的 碗装 的 小小的 一碗 一个 人 吃 刚刚 好 双皮奶 真的 味道 很 醇厚 浓浓的 奶 香味 和 以前 吃 到 的 完全 不 一样 而且 没有 想象 中 那么 甜 感觉 还是 可以 接受 的 红豆 也 很 绵软 虽然 量 不是 很多 但是 感觉 对于 这么 一小 碗 双皮奶 来说 搭配 起来 刚刚 好 一碗 双皮奶 下肚 满足 满足 其实 后面 本来 还 想 过来 二刷 一次 的 但是 广州 吃 的 太 多 了 所以 就 没有 过来 了 以后 来 广州 还会来 哒 南信 的 牛 三星 还有 其他 甜品 好像 都 不错 大家 去 的话 也 可以 尝试 一下下,很好,很好,好,518986,4,2018,8,3,9,441
小TT的小YY,2018/8/8 21:38,sml-str50,虽然 环境 爆挤 上菜 非常 慢 但 不得不 说真的 很 好吃,非常好,好,好,518986,5,2018,8,2,21,24
憨起吃黑起長,2018/8/8 21:33,sml-str40,红豆 双皮奶 和 凤凰 奶糊 香甜可口 双皮奶 甜度 合适 口感 顺滑 红豆 细腻 凤凰 奶 糊口 感偏 甜 了 但是 入口 奶 香味 太 诱人 了 闻 起来 没有 香味 入口 才 感觉 到 他 的 美味 点赞点 赞 环境 太 恼火 人多 吵杂 上菜 速度慢 希望 能 提高 上菜 速度,非常好,一般,一般,518986,4,2018,8,2,21,176
鱼瓶儿于,2018/8/8 19:55,sml-str30,他们 工作失误 让 我 等 了 很 久 我 的 单 下线 了 然后 把 等 的 过头 了 心情 很差 吃 东西 就 忘记 去 享受 什么 或者 品读 什么 了 工作失误 可以 理解 但是 那 这个 女服务员 都 一副 不 的 感觉 让 人 不 太 开心,好,好,一般,518986,3,2018,8,2,19,94
分寸罅隙,2018/8/8 10:26,sml-str40,这 不是 第一次 来 广州 旅游 了 我们 的 城市 没有 南信 牛奶 甜品 专家 期待 了 许久 来 尝尝 这家 店 从 位置 上 来说 还是 比较 好找 的 就 是从 环境 上 来说 太 过于 闷热 了 但 夏天 广州 的 店 都 是 这个 样子 没 办法 只有 为 美食 牺牲 一下 了 从 味道 上来 说真的 是 散发 着 一种 清甜 菜单 上 没有 双拼 你 要 单独 跟 服务员 说 你 想要 双拼 我 这个 双拼 是 芝麻糊 和 杏仁 糊 杏仁 湖 更 偏甜 一些 但是 两个 的 味道 都 挺 好 的 我 一个 不 喜欢 吃 杏仁 的 人 都 很 喜欢,非常好,很好,很好,518986,4,2018,8,2,10,256
Gdragon小跑腿,2018/8/8 8:43,sml-str40,南信 牛奶 甜品 专家 红豆 双皮奶 广州 的 双皮奶 奶味 真的 足南信 排队 人太多 打包 队伍 也 很长 直接 打包 走 了 上下 九 人来人往 不敢恭维 冰 的 双皮奶 红豆 带沙 最 好吃 了 但 感觉 百花 更棒 要不是 为了 来 吃 南信 绝对 不想 去 上下 九,很好,好,好,518986,4,2018,8,2,8,176
AndrewYu0914,2018/8/7 23:59,sml-str40,慕名 跟 朋友 而 来 结果 都 是 罐头 货 唉 失望,很好,很好,很好,518986,4,2018,8,1,23,18
张西西不是脏兮兮,2018/8/7 23:11,sml-str40,到 了 广州 一路 死撑 这家 店 在 上下 九 步行街 整个 街 感觉 不是太好 一路 高 仿店 吧 不过 小吃 还是 多 也 是 根据 点评 去 的 奶味 真的 好足 啊 好 好吃 的 双皮奶 好 好吃 然后 真的 吃不下 了 杨枝 甘露 也 好吃 广州 的 甜品 让 我 回味无穷 啊,很好,很好,很好,518986,4,2018,8,1,23,168
hena,2018/8/7 23:03,sml-str40,南信 就是 那种 可以 让 人 忽略 环境 忽略 服务 单单 因为 出品 就 愿意 打出 高分 的 店 虽然 名字 是 牛奶 甜品 专家 但 讲 真 各色 小吃 粥 粉面 饭 都 很 出色 牛 三星 汤 真真正正 的 老广 特色 外地 完全 见 不到 题外话 其他 地方 哪怕 是 餐厅 包容 度极 高 的 北京 上海 也 基本 只有 贵价 粤菜馆 子 或 港式 茶餐厅 想 吃 到 有 烟火 气 的 粤菜 真的 好难 牛 肝 牛心 牛腰 都 是 乏人问津 的 却 因 烹饪 得法 而 有 出人意表 的 好味 口感 脆嫩 毫无 腥膻 气 热腾腾 送 进口 加上 店里 自制 的 辣椒酱 与 咸酸 在 热天 里 虽然 吃 得 汗津津 但 还是 绝赞 住 侯 牛腩 面汤 头 清澈 鲜美 很 经典 的 大地 鱼猪 骨 虾子 据说 此方 源自 宝华 面店 面条 也 合格 可惜 牛腩 不够 软稔 是 为 憾事 干 炒 牛河油 落得 重但 贵价 馆子 里 的 出品 也 恰恰 就是 少 这种 镬 气 菜心 与 配菜 的 韭黄 豆芽 们 清甜 鲜嫩 牛肉 鲜香 滑嫩 河粉 干身 入味 盘底 无余 油是 合格 的 一碟 牛河艇 仔粥 叉烧 浮皮 鱼片 鱿鱼丝 够 丰富 够 足料 粥 熬 到 完全 绵软 可惜 味精 和 盐 委实 是 多 了 点 应该 说 这里 所有 出品 最大 缺点 都 是 味精 太 多 不过 这种 老 馆子 的 出品 这方面 讲究 自然 差一点 也 是 无可奈何 的 事,很好,好,好,518986,4,2018,8,1,23,531
不吃货不歪歪,2018/8/7 20:46,sml-str50,大半夜 的 南信 还是 人满为患 菜单 看得 我 眼花缭乱 不 知道 我能 不能 以后 有空 拔草 全部 一个 人 的 关系 这次 就 点 了 一份 姜撞奶 一份 双皮奶 太 低估 自己 了 以为 吃 不 掉 所以 打包 双皮奶 姜撞奶 真的 是 太 好吃 了 必 推 双皮奶 吃 多 了 会 有点 腻 但是 总体 还 不错 也 没 特别 惊艳,非常好,非常好,非常好,518986,5,2018,8,1,20,185
琥珀蓝翼626,2018/8/7 18:51,sml-str50,人山人海 拼桌 食 之上 下 九 步行街 真的 是 人 多 特意 选 的 工作日 来 广州 非 正餐 时间 南信 还是 好多 人 红豆 双皮奶 奶 味十足 红豆 细腻 软 糯不甜 很 清爽 杨枝 甘露 味道 浓郁 鲜虾 云吞面 云吞 里面 一 整个 虾 很大 很 新鲜 鲜奶 莲子 西米露 我 姑娘 最 喜欢 直嚷嚷 着 好喝 不足之处 环境 比较 嘈杂 拼桌 为主 游客 居多 上菜 等候 时间 较长,非常好,很好,很好,518986,5,2018,8,1,18,213
朗姆葡萄饼干_烟熏排骨兔,2018/8/7 18:08,sml-str50,晚上 十点 甜品店 居然 是 爆满 的 还要 等位 那 就 打包 回去 咯 打包 要 在 门口 等 又 闷 又 热 没 空调 挺苦 逼 的 姜汁 山芋 汤 真的 是 非常 好喝 热腾腾 的 甜 汤 一口 下去 喉咙 辣辣的 感觉 咳嗽 也 一下子 好 了 大半 菠萝 双皮奶 清甜 本来 还 想 隔天 去 试试 红豆 双皮奶 和 其他 东西 可惜 之后 几天 每顿 都 吃 得 很 撑 最终 也 没 再 去 太 遗憾 了,非常好,很好,很好,518986,5,2018,8,1,18,209
阳光热辣辣,2018/8/7 16:16,sml-str20,期望值 超级 高 的 一家 店 但是 失望 也 一样 高 菠萝 单色 雪糕 用 的 雪糕 一吃 就是 那种 特别 特别 便宜 的 雪糕 的 口感 菠萝 还酸 红豆 双皮奶 的 奶味 很淡 不 喜欢 杨枝 甘露 一点 都 不凉 一看 就是 因为 人 实在 是 太 多 了 匆匆忙忙 从 冰箱 里 拿 出来 似乎 冰块 都 来不及 做 完全 的 失望 商场 里 的 连锁 甜品店 都 好 过 它,一般,一般,一般,518986,2,2018,8,1,16,195
再吃一口就收手,2018/8/7 12:18,sml-str40,南信 牛奶 甜品 专家 这家 可以 算是 来 广州 必吃 的 甜品店 了 就 在 上下 九 步行街 里面 店面 很大 绝对 不会 错过 的 来来往往 的 顾客 也 很多 记得 要 先 找 座位 不然 可能 要 站 着 吃 了 哈哈 他们 家 吃 的 很多 菜单 蛮有意思 的 一面 甜品 一面 咸品 既有 主食 又 有 甜品 难怪 这么 受欢迎 点 了 双皮奶 和 牛 三星 都 是 他们 家 最 特色 的 小吃 牛 三星 里面 就是 内脏 牛心 牛肝 牛腰 上面 撒上 一点 胡椒粉 和 汤汁 拌匀 了 吃 确实 还 不错 双皮奶 冰冰 甜甜的 必点 啊 我 自己 吃 了 一碗 临走时 还 打包 了 一碗 回去 看着 卖相 虽然 一般 但 味道 很 好 一定 要 去 尝尝 看 哦 记得 他们 家 好像 只能 现金 来 着 要备 好 零钱 哦,很好,很好,好,518986,4,2018,8,1,12,326
胖妞妞爱吃肉肉6,2018/8/7 10:08,sml-str50,来 广州 必须 去 吃 这家 甜品店 人满为患 不 看着 点儿 都 找 不到 位置 坐下 一行 四人 终于 找到 个 圆桌 做好 点 了 牛 三星 奶皮 小菜 端上来 一看 我 的 牛 三星 没有 面 忘记 加面 了 这家 面好 好吃 爽脆 弹牙 我 不 知道 是不是 传说 中 的 竹升面 第一次 来 不敢肯定 啊 好吃 是 肯定 的 奶皮 就 像 自己 做 的 一样 跟 外面 别的 店面 吃 到 的 类似 果冻 的 不 一样 这个 是 真材实料 的 满满 奶香 好吃 好吃,非常好,很好,很好,518986,5,2018,8,1,10,239
efnr,2018/8/7 7:34,sml-str40,逛 完 圣心 大 教堂 就 去 上下 九 吃 闻名 抖音 的 南信 双皮奶 礼拜天 超多人 要 排队 要 等位 在 我 印象 中 老店 的 服务 都 比较 差 不过 这家 却 不然 作为 一家 年 老店 服务 棒棒 的 点 了 餐 给 服务员 小票 她 主动 帮 我 找位 双皮奶 点 了 一碗 冻 的 看着 就 好吃 光滑 奶味香 比 我 在 任何 一家 店 吃 过 的 都 要 好 姜撞奶 个人 不 推荐 姜味 太 浓 了 都 有点 苦 了,很好,很好,很好,518986,4,2018,8,1,7,226
daisy0813,2018/8/7 0:04,sml-str40,来 了 广州 就 必须 吃 广州 老字号 的 甜品 慕名而来 到 了 点 一看 全是 人 一共 两层楼 都 坐满 了 要 坐 座位 必须 要 眼疾手快 别人 起身 了 就 马上 要 坐下 去 不然 位置 就是 别人 的 了 红豆 双皮奶 和 杨枝 甘露 都 好吃 只是 奈何 自己 胃 太小 不能 多 吃 几样,非常好,好,好,518986,4,2018,8,1,0,171
付铁根,2018/8/6 22:34,sml-str50,很 地道 的 老店 很多 老头 老太太 半夜 来 吃 甜点 很 生活,非常好,很好,很好,518986,5,2018,8,0,22,24
薇佳_8294,2018/8/6 21:02,sml-str50,去 广州 做个 吃货 天天 去 南 信报 到 双皮奶 味道 浓郁 芝麻糊 口感 细腻 柔滑 牛 三星 味道 腥辣 不 太 喜欢 艇 仔粥 无功 无过 杨枝 甘露 比 上海 做 的 地道 多 了 每每 想起 环境 实在 有点 嘈杂 桌子 黏糊糊 人流量 大 服务 有点 跟不上 但 也 算 不错 了,非常好,很好,很好,518986,5,2018,8,0,21,174
乐小米1129,2018/8/6 20:36,sml-str50,第次 来 广东 的 时候 就 来 过 这家 当时 只 吃 了 甜品 感觉 生意 非常 非常 好 我们 坐 的 是 门口 的 位子 就是 大门 外面 那时 是 冬天 感觉 还 可以 因为 广东 不冷 这次 是 夏天 来 幸好 在 里头 找到 了 座位 但是 还是 很 热 因为 这里 不仅仅 有 甜品 还有 咸味 的 吃食 所以 味道 很 多样 没想到 这次 点单 牛 三宝 真的 是 太棒了 每天 臊 腥气 很嫩 的 猪肝 之类 味道 鲜咸 真的 是 很 不错 服务 之类 不要 指望 热情周到 人家 都 很 忙 的,非常好,很好,好,518986,5,2018,8,0,20,242
陈公子…,2018/8/6 18:12,sml-str50,这家 也 是 我 经常 专门 跑 去 上下 九必 吃 的 几个 店 其中 一家 老字号 永远 人暴 多 每次 去 都 要 排队 多年 以来 我 只点 双皮奶 和 鲜虾 净 云吞 也 想 尝试 一下 其它 品种 可是 每次 到 上下 九 一路 吃 到 这里 再也 吃不下 其它 品种 我 都 佩服 我 太 专一 哈哈哈 红豆 双皮奶 喜欢 热 吃奶 味 浓郁 粘稠度 刚刚 好 上面 一层 厚厚的 奶皮 好吃 极了 鲜虾 净 云吞 汤汁 清淡 鲜美 不会 油腻 云吞 馅大皮 薄 里面 有个 大 虾仁 吃 起来 很 爽口,非常好,非常好,非常好,518986,5,2018,8,0,18,248
芒果肠粉,2018/8/6 15:01,sml-str50,好多 人 啊 一碗 双皮奶 等 了 好久 管理 很 混乱 真的 不过 人多 嘛 这 也 是 没 办法 老字号 果然 名不虚传 双皮奶 甜而不腻 下次 找 个人 少 的 时候 去 吃 可以 试下 他家 的 饭食 面食 什么 的 假期 人 真的 太 多 同样 是 老字号 南信 比仁信 好 太多太多 了 这家 味道 真的 不赖 比 百花 甜品 还 正 下次 点个 西米露 试试看 看料 是不是 够 足,非常好,一般,一般,518986,5,2018,8,0,15,209
qc午后薰衣茶,2018/8/14 12:35,sml-str30,位于 步行街 很 容易 看到 对面 就是 陶陶 居 每次 来 都 超级 多人 等 特别 是 周末 南信 双皮奶 挺好吃 的 不会 很甜 而且 比较 香滑 瘦肉粥 味道 一般 里面 还有 放 了 油条 青菜 也 是 一般 总体 感觉 麻麻 地 也 就是 老字号 吧 不过 双皮奶 倒 是 不错,好,好,好,518986,3,2018,8,1,12,171
炙糕担,2018/8/6 10:06,sml-str20,人 真的 太多 了 对 服务 是 满意 的 毕竟 这么 多人能 做到 这个 程度 已经 很 好 了 我 觉得 没 必要 来 另外 找个 在 本地人 里 受欢迎 的 糖水 铺 比较 好 双皮奶 没有 冰 的 了 只有 热 的 很 浓郁 厚重 热 的 对 我 来说 过甜 一点 杨枝 甘露 这个 也 一般 跟 在 其他 地方 吃 到 的 没什么 两样 椰汁 龟苓膏 龟苓膏 是 真的 苦后 味 很 苦 这个 感觉 做 的 不错 应该 点个 加蜜 的,一般,一般,很好,518986,2,2018,8,0,10,223
gneeco,2018/8/6 9:54,sml-str50,去 广州 玩 了 几天 跟着 点评 走 就 发现 了 当地 特别 有名 的 南信 双皮奶 这个 双皮奶 你认 第一 没人认 第二 了 我 是 不 爱 吃 牛奶 的 人 但是 这个 双皮奶 我 爱 吃奶 味 的 浓郁 甜味 恰恰 正好 没有 一点 奶 腥味 碰到 当地人 推荐 的 牛 三星 果断 来 一碗 这个 碗 真是 良心 吃 上 一口 味道 很 惊艳 吃 的 多 了 就 觉得 一般般 了 不过 也 是因为 我 实在 吃不下 了,非常好,非常好,非常好,518986,5,2018,8,0,9,189
Sansan,2018/8/6 9:29,sml-str50,南信 双皮奶 从 小吃 到 大牛 三星 甜甜的 真的 好 好吃 每次 把 汤 给 喝完 了 再 搭配 上 辣椒酱 醋 酱油 绝 了,非常好,好,好,518986,5,2018,8,0,9,48
YYYarkin,2018/8/6 8:38,sml-str50,南信 牛奶 甜品 来 广州 之前 简单 做 了 攻略 发现 这家 店 的 双皮奶 比较 有名 因为 也 打算 来 这 附近 的 街上 逛 所以 顺 带来 吃 了 这家 店到 门口 就 能 感受 到 满满的 人气 不愧 是 网红店 里面 的 位置 几乎 都 是 满 的 所以 一 进去 服务员 就是 帮忙 安排 拼桌 每桌 都 有 菜单 所以 可以 在 位置 上 挑 好 然后 要记 着 桌号 去 前台 点餐 这边 运作 的 模式 还是 蛮 传统 的 感觉 要是 能 在 桌上 加个 二维码 扫码 点 餐会 方便 些 虽然 可能 和 整体 的 风格 不符 甜品 是 这家 店 的 主打 但是 除此之外 还有 很多 的 主食 早茶 种类 真的 超级 丰富 因为 我们 也 没 打算 在 这 吃 正餐 就 单是 点 了 份 双皮奶 尝尝鲜 双皮奶 的 口感 的确 很 独特 属于 广州 的 特色 因为 也 没 跟 别家 比较 也 不 知道 这家 口感 在 整体 中 属于 什么 水平 但 个人感觉 还是 很 不错 的 会 让 人 有 想要 再 光顾 的 想法,非常好,非常好,非常好,518986,5,2018,8,0,8,388
kedakeda,2018/8/5 22:45,sml-str40,来到 上下 九 一定 要 吃 一下 广州 最 老字号 的 甜品 南信 根本 无需 找 沿着 街 看到 排队 最长 的 一家 店铺 基本 就是 南信 了 店门口 是 外卖 排队 店内 是 堂 食 排队 看 了 一眼 还是 外卖 快 果断 放弃 堂食 况且 还要 等位 店内 又 很 闷热 只是 外带 只有 四种 其实 只 为了 他家 的 双皮奶 再加 了 一个 鸡蛋 马蹄 沙 从来 没吃过 红 豆沙 及 芝麻糊 就 放弃 了 毕竟 比较 大众 还 偏甜 双皮奶 很浓 稠奶味 很浓 确实 好吃 鸡蛋 马蹄 沙 有点像 我们 的 酒酿 蛋 酒酿 丸子 换成 了 马蹄 脆脆 的 口感 还加 了 玉米 口感 还是 挺 特别 的,很好,很好,很好,518986,4,2018,8,6,22,286
西北黄土大汉,2018/8/5 22:28,sml-str50,又 到 广州 了 上次 来 已 是 近十年 前 了 就 对 广州 的 小吃 尤其 是 甜品 印象 深刻 这回 又 专门 到 上下 九 步行街 来 吃 这家 南信 甜品 人超 多 人气 旺得 不要 不要 的 但 服务员 态度 很 好 积极 帮 你 找 座位 上 茶 催单 令人满意 他家 的 甜品 呢 可以 说 非常 棒 超级 喜欢 好吃 得 不要 不要 的 配料 充足 奶 香味 十足 吃 到 嘴里 甜到 心里 大爱,非常好,非常好,非常好,518986,5,2018,8,6,22,187
婷婷qft,2018/8/5 22:16,sml-str50,环境 店面 不太大 的 二层 楼 甜点 店 却 挤满 了 吃客 吃客 多 也 是 有 原因 的 因为 他家 的 双皮奶 真的 好吃 冰 的 热 的 都 好吃 我 是 个 不太爱 吃 双皮奶 的 人 却 吃 完 了 一碗,非常好,非常好,很好,518986,5,2018,8,6,22,74
qsdyjsdq,2018/8/5 18:44,sml-str40,老字号 的 南信 双皮奶 当之无愧 的 奶味 香醇 浓郁 厚重 回味无穷,非常好,很好,很好,518986,4,2018,8,6,18,35
叫我汤荔枝,2018/8/5 16:46,sml-str40,推荐 姜撞奶 百合 椰汁 绿豆沙 鲜虾 云吞面 炒牛河 姜撞奶 第一次 吃 真的 好吃 我 一个 不吃 姜 的 人 都 觉得 味道 特别 好 一点儿 没有 姜 的 辛辣味 绿豆沙 真的 很 清口 本来 没什么 胃口 几口 下肚 立马 就 有 了 食欲 鲜虾 云吞面 云吞 鲜美 汤头 也 好喝 牛河 真的 是 超大 一份 还有 配汤,非常好,好,好,518986,4,2018,8,6,16,201
梅小胖0902,2018/8/5 16:16,sml-str40,一般 没有 吃 了 让 你 还 想 再 吃 的 冲动,好,好,好,518986,4,2018,8,6,16,17
哔哔吧吧,2018/8/5 11:18,sml-str40,最后 一天 要 赶 火车 所以 没有 选择 堂 吃 而是 外卖 到 了 上下 九街 那家店 人 已经 很多 了 排队 有点 混乱 他们 的 态度 有点 凶 可能 是 天气 又 热人 有 多 吧 最后 我 买 了 原味 双皮奶 绿豆汤 杨枝 甘露 三个 东西 吃 下来 双皮奶 是 真的 很 想 很 好吃 有种 奶油 的 感觉 虽然 香港 的 义顺 也 是 很 好吃 的 但 感觉 是 完全 两种 双皮奶 有 机会 的 小伙伴 可以 去 把 两种 比较 下 两种 我 都 喜欢 不过 因为 赶车 忘记 拍照 了,非常好,很好,很好,518986,4,2018,8,6,11,241
爬沙咕咕,2018/8/5 11:13,sml-str40,南信 的 甜品 在 上下 九好 有名 啊 我试 了 一下 他们 家 的 双皮奶 他们 家 的 双皮奶 口感 绵绵 的 和 以前 吃 过 的 双皮奶 不 一样 很 细腻 不过 吃 多 了 感觉 腻配 着 红豆 吃会 稍微 好点 我 看 邻桌 吃 的 椰汁 红豆 香芋 泥 看起来 好 好吃 真是 吃 着 碗 里 的 看着 锅里 的,很好,很好,很好,518986,4,2018,8,6,11,179
