用户ID,评论内容,得分,score
11283585316,新机激活显示68%电量，激活后充了一个多小时就满了。玩微信和小游戏半天下去30%电量，证明8P续航能力还是不错的！双1200W像素大光圈果真不是盖的，试拍几张效果明显感觉比之前的6SP提升好多！6688下单减1000入手的，一次很满意的购物！,5,
11531465425,一直用三星手机，用习惯了，纠结了很久是买苹果还是继续三星，第一次用苹果，很满意，像素，外形，手感，运行速度，都很满意，其实三星也不错，就是用久了确实容易卡机，很满意的购物，一直相信京东的电子产品，对于我这种电子外行来说，手机也一直在京东买是最放心的，支持京东购物,5,
11322720279,"电池续航：晚上睡觉的时候开飞行模式一晚上掉电2%平时用的时候也还行吧，我也不怎么玩手机，我感觉一天30%都够我用了总体来说还不错。
外观：手机言之蛮高的各方面做工也很精致屏幕特别通透看，视频非常得好，唯一的缺点就是玻璃后屏实在是太重了拿起来像一块大砖头。
运行速度：速度非常快，我自己也没有上网查序列号什么的，总之就是用了手机反应非常灵敏，而且还有很多非常好用，实用的功能。
总之，在京东买的东西还是挺放心的五分，好评快递小哥人也非常好在给个好评。",5,
11181266808,"非常好，有两年没有用苹果的手机了，前面一直用的魅族（安卓机只喜欢用魅族?），这几天突然就抽风了想用苹果，其实自己的pro6 plus还灰常的流畅好用&hellip;&hellip;
苹果系统一如既往的好，做工精致，屏幕确实偏黄，不过不对比也没什么&hellip;&hellip;
刚到手一天，总之相信京东，很好！",5,
10926672667,头天下单，第二天手到了，苹果八也是很漂亮，而且一直用开苹果，系统流畅度，安全性一直都让人安心,5,
12497541575,超出预期非常的好用，玩游戏特赞，好像没什么可说的就这样吧接下来晒图，京东的速度还是那么的快啊?,5,
11855836786,"京东自营的速度也是没谁了，第二天一大早就收到了，快递小哥真给力，
原装未激活～立减1000和行货市场价一致～8 plus应该是最后一代正面指纹的iphone了，1.是想收藏，2.处理器确实快，非常喜欢这种越更新越流畅的感觉！3.3G内存够用好几年了！4.拍照中规中矩还行，在意的用相机去拍吧，5.电量也基于a11的功耗低，中度使用一天没问题。不玩游戏。全五星",5,
12276707993,小6突然罢工了。送货很及时。机器没毛病。用了几天了。电池各方面都挺好,5,
10963643832,快递很快，晚上下单第二天就收到了，很好。手机嘛，第一次用分不出好与坏，就是感觉操作起来可以说简单很多，也说是超级麻烦。用着吧，看一下苹果是不是真的能在我手上撑个三四年吧。,5,
12395302495,趁着降价入手了一部苹果，反应速度很快，虽说耳机有点问题，但京东售后服务态度很好，解决很迅速，京东快递也很给力，快递小哥也是给送到了楼上，第一次用苹果，有很多东西还不会，慢慢探索，总体上还是很满意的，希望可以用的住。,5,
11489021333,苹果8P包装完好，外观漂亮，手感舒服，金色好看时尚。系统运速很快，拍照效果很好，通话操作清晰流畅。查了序列号未激活，是原封国行正品。在京东商城自营商品购买苹果8P手机，质量售后服务可以放心保障。用段时间再来评论！,5,
12371991396,手机真心超赞，趁着年货节入手！体验了游戏，音乐，拍照，真的很值，大家可以放心购买，而且正品有保障，确实不错！,5,
11615975938,苹果手机屏幕是lcd最好的，??8p比我原来用的7快了一点，而且玻璃后盖很好看，不会掉漆，只不过8p的202g太重了，拿在手里真的很酸痛，物流速度很快，我很喜欢这个新买的iphone8p,5,
11222208519,用的挺不错的，暂时没有出现故障，特别流畅，比以前的手机好多了，特别喜欢，8还是以前的hoom键，感觉用着舒服多了，~买的就是靠谱些，真心不错，希望能用下去，以后再追评。对了，客服真不错的。,5,
11722358628,给老婆买的生日礼物，她开心得像个200斤的胖子，手机很好看，性能不用说，拿在手里怕摔了，含在嘴里怕化了，放在家里又怕被偷了，咳咳，扯远了，我就是想拿豆豆而已,5,
12375189845,外观还是很喜欢的，大小也刚好，不想带太大的，我用手机要求不高，就购物和~，所以也体验不出运行快不快，但还是很满意，之前带安卓现在用两天也顺手多了&hellip;还有就是快递超快的，公司员工也挺满意的,5,
12201874488,运行平稳，系统运行速度很快，尺寸和金属质感符合人机工程学，长时间运行，没有明显发热现象，充电速度很快，待机时间很长，连贯通话，可以4小时候左右，待机48小时，价格赶上双十一，很合适,5,
11742348105,手机系统运行流畅，不卡顿，屏幕分辨率很高，长时间使用，电池没有发热现象，待机时间不错，手机外壳的工艺很好，质感好，手机大小刚刚合适，符合人机工程，完美的体验,5,
12245989047,"1.对苹果新处理器A11的运行速度满意，手机运行快，很流畅。
2.背面采用的玻璃材质，看起来高大尚,握持手感好。
3 缺点：创新不够，跟iPhone 7或6s没有多大区别；电池容量太少玻璃材质，易碎。",5,
12420424094,说几点心得:1，开封试用了3天手感不错，品质很好。2，没套壳没贴膜，确实用起来舒服。3，官网后来查询了一下，质保期正常，是正品。4，CPU版本是高通版本的，貌似信号也一般，不可想象intel芯片信号会差得多呢可怕。5，买了一份京东碎屏保险，购物使用心得再补充。谢谢,5,
11781858537,外观非常好，手感很好，  屏幕高清晰，音质很好，待机时间长，充电的话换成iPad12W充电器很快!无线充电很方便，轻微发热，运行速度够快，无卡顿!非常值得入手的一款手机!,5,
12074585553,新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。然后@了的第二天，去官网和一个公众号查了，正品，非常的棒。,5,
11726375592,买的这款膜是正品，质量很好，很好的一款产品，贴上非常的清晰，屏幕显示光线很柔和，外观很好看，包装上档次.屏幕很清晰.正品.贴上和手机非常搭配，没有白边和气泡这样的情况，手感方面非常舒适，触摸起来手机也很灵敏，滑动起来手感不错， 非常好用。,5,
12074568850,一直都说苹果系统很好，手机很好用，就是一直觉得贵，没买，同事的苹果5s拿过来看，现在都还可以用，拿到手沉垫垫的厚重感，oled屏幕很惊艳，屏幕大手机小，拿起来很爽，很多人都说烧屏幕，看看后续使用。,5,
12034309766,AppleiPhone8(A1863)64GB金色新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。然后@了的第二天，去官网和一个公众号查了，正品，非常的棒。,5,
11644566458,"手机收到了,手感不错,金色很好看,看
上去好像是正品,还没使用,等激活了在
上手体验,手机壳钢化膜大家在哪里买的
啊,玻璃的容易碎,必须买个完美的手机
壳,不知道手机使用过程中会不会有什么
问题,目前看外观很好,没有磕碰。",5,
11623424708,苹果iPhone8搭载了A11仿生处理器，与高通晓龙845相比，在各类跑分软件上，不论整体跑分数据，还是单核跑分数据，苹果的A11仿生处理器是更强一点。再结合iOS，苹果iPhone8整体体验是很好的。OLED全面屏，超高的,5,
11554150398,"外形，质量，系统的流畅性、稳定性、安全性、用户体验是任何一款安卓都不可以比的,而且问题非常少。不要看它的手机配置比安卓旗舰级低很多，但是它的系统的流畅性、稳定性远远比安卓手机的高。可以说IOS系统的优化比安卓好很多。有许多新功能是安卓手机所没有的",5,
11796578332,"不错不错，很喜欢哦。京东买的手机一-如既往的好，。我都在京东买了
十几二十几部手机了吧。从未令我失望过。这部
苹果是我用的第一部苹果， 从安卓换苹果的原因
有二，一是想试试苹果的游戏体验会不会比安卓
好，。二是尝尝鲜。。经过一番把玩。。感觉重
力按压功能在游戏里非常的好。另外，由于我用
的_上一部手机是2K屏。所以很容易感觉屏幕有轻
微颗粒感，。其实在操作和流畅度方面，并不觉
得比安卓好，很不错哦，很喜欢。",5,
12456199640,昨天刚入手 比较满意的是速度是真的超快 感觉像丝绸一样很流畅 外观很好看 电量目前来说还是很持久 不知道用久一阵子会怎么样了。,5,
11983820162,手机收到啦，没想到送的这么快，一天就到货了。很喜欢，在网上买非常的方便。而且便宜，跟店铺的也都没差别 ，很不错的手机 像素很好，照的特别清晰。太喜欢了,5,
12121810343,我真的很喜欢我的64GB银色版iPhone 8，电池续航是惊人的。在将亮度设置为 50%的情况下，在一个小时的网页浏览，观看YouTube视频和拍照使用下，电池损耗大约为8％到10％。它的速度很快，扬声器提供了优质的声音，相机也在低光环境下有着更好的表现了，手机质量也是非常好的。玻璃背面是笨拙的，它似乎是一种固体玻璃。总的来说，这是部不错的手机。,5,
